,X,run,trial,startID,goalID,cue,CWhead,CCWhead,feedbackType,goalError,pathDistance,shPathError,startNavTime,endNavTime,navTime,arrowsDispTime,selectTime,selectChoice,selectHead,RT,subID,trialTypeContext,trialTypeNumCon,trialTypeEdgeLen,maze,mazeOrder,landmarkID,goalLM,isCorrect,geCat,hubCat,goalCat,headingCat,newFeedbackType,shortestLen,relPathIneff,percIneff,startlandmark,neuralSimilarity_HPC_bilateral,stim1act_HPC_bilateral,stim2act_HPC_bilateral,V1_HPC_bilateral,IT_HPC_bilateral,neuralSimilarity_HPC_left,stim1act_HPC_left,stim2act_HPC_left,V1_HPC_left,IT_HPC_left,neuralSimilarity_HPC_right,stim1act_HPC_right,stim2act_HPC_right,V1_HPC_right,IT_HPC_right,startfractal,endfractal,neuralSimilarity_HPC_bilateral_fr,stim1act_HPC_bilateral_fr,stim2act_HPC_bilateral_fr,V1_HPC_bilateral_fr,IT_HPC_bilateral_fr
236,30,4,1,13,9,cue21,89.14108018,269.1410802,correct,0.34795954,72.1,-0.17629544,1769.592,1820.132,50.53999996,1759.2320000000002,1769.592,UP_SELECTION,89.14108018,10.359999900000002,12,across,2,3,2,1,8,landmark2B,1,correct,notHub,withinComm,1,correctSP,72.27629544,0.0,0.0,3,0.113806227,-0.0068047490000000006,-0.030348956,0.944249454,0.7268948909999999,0.07582534099999999,0.005275566,-0.047902067,0.944249454,0.7268948909999999,0.151787113,-0.018885064,-0.012795843999999999,0.944249454,0.7268948909999999,m,i,0.1259571485,-0.15258181250000002,-0.131275898,0.921388993,0.820195867
237,31,4,2,9,14,cue6,223.6520482,43.65204819,correct,0.045634045,78.7,5.330046589,1830.0020000000002,1878.652,48.6500001,1827.112,1830.0020000000002,DOWN_SELECTION,223.6520482,2.8900001,12,across,2,3,3,2,11,landmark12B,1,correct,notHub,withinComm,1,correctSP,73.36995341,0.072646177,7.264617656,8,-0.001646281,-0.22889809100000003,-0.062064355999999994,0.9402444440000001,0.7412605040000001,-0.023271859,-0.22439792600000003,-0.045318248,0.9402444440000001,0.7412605040000001,0.019979298,-0.23339825600000003,-0.07881046400000001,0.9402444440000001,0.7412605040000001,i,n,0.10366685675000002,-0.05883211049999999,0.026739160999999997,0.9032405579999999,0.944106152
238,32,4,3,14,10,cue3,-23.34783805,156.652162,tooLong,1.424115024,100.7,10.35916715,1897.602,1942.842,45.24000001,1885.612,1897.602,UP_SELECTION,-23.34783805,11.99000001,12,across,2,4,2,1,9,landmark3B,1,correct,notHub,withinComm,0,correctSP,90.34083285,0.11466760699999999,11.46676073,11,0.159398898,-0.066469873,-0.218059846,0.913171218,0.624102401,0.110828544,-0.096232877,-0.207143717,0.913171218,0.624102401,0.207969252,-0.036706868999999996,-0.228975975,0.913171218,0.624102401,n,j,0.053577453750000004,0.024725359999999995,-0.105357983,0.8745001590000001,0.879028255
239,33,4,4,10,7,cue7,203.359465,23.35946499,correct,1.624800351,53.6,1.62472006,1954.713,1976.622,21.90899992,1949.8020000000001,1954.713,DOWN_SELECTION,23.35946499,4.91100001,12,within,1,2,2,1,6,landmark15B,1,correct,notHub,inbetween,1,correctSP,51.97527994,0.031259477,3.125947685,9,0.134569619,-0.037932897,-0.094998772,0.932525323,0.637700025,-0.001054474,-0.055996005999999994,-0.078409496,0.932525323,0.637700025,0.270193712,-0.019869788,-0.111588047,0.932525323,0.637700025,j,g,0.02025881675,-0.043625328000000005,-0.0775736615,0.926307042,0.8876700999999999
240,34,4,5,7,12,cue13,29.78999664,209.7899966,correct,3.120432075,29.2,-0.598153074,1987.543,1999.5020000000002,11.95900011,1983.6029999999998,1987.543,UP_SELECTION,209.7899966,3.93999982,12,across,2,2,3,2,10,landmark17B,1,correct,notHub,inbetween,1,correctSP,29.79815307,0.0,0.0,6,0.0570072,-0.087652915,-0.344393744,0.983169037,0.609362001,0.08993354,-0.122545565,-0.27196009,0.983169037,0.609362001,0.024080859,-0.052760265,-0.41682739700000004,0.983169037,0.609362001,g,l,-0.01816582425,-0.019356759,-0.0403280485,0.903538135,0.9083994390000001
241,35,4,6,12,6,cue2,145.579687,-34.42031302,correct,0.21208834199999999,55.7,5.661009104,2012.6370000000002,2055.367,42.73000002,2006.473,2012.6370000000002,UP_SELECTION,-34.42031302,6.16400003,12,across,2,3,2,1,5,landmark4B,1,correct,hub,hub,1,correctSP,50.0389909,0.11313196,11.31319597,10,0.174827843,-0.003722654,-0.146433122,0.888145955,0.7015368009999999,0.119973419,-0.030261998999999998,-0.15249449699999998,0.888145955,0.7015368009999999,0.229682267,0.022816691,-0.140371747,0.888145955,0.7015368009999999,l,f,0.12675921975,-0.003203631499999998,-0.0156825375,0.895989129,0.87371833
242,36,4,7,6,15,cue15,76.99190909999999,256.9919091,correct,0.131971829,68.4,-0.131984557,2068.312,2106.847,38.53500008,2062.323,2068.312,DOWN_SELECTION,256.9919091,5.98899985,12,across,2,3,3,2,12,landmark18B,1,correct,notHub,withinComm,1,correctSP,68.53198456,0.0,0.0,5,0.22618301600000001,-0.324178625,-0.184675879,0.9568520079999999,0.627959727,0.10825676599999999,-0.325464027,-0.15620061,0.9568520079999999,0.627959727,0.34410926700000005,-0.322893222,-0.21315114699999999,0.9568520079999999,0.627959727,f,o,0.05317861524999999,-0.183169274,-0.031732083,0.934851203,0.852782653
243,37,4,8,15,5,cue17,-43.64169504,136.358305,tooLong,0.47970363200000005,91.3,19.76424129,2120.5029999999997,2187.637,67.13400006,2113.7929999999997,2120.5029999999997,DOWN_SELECTION,136.358305,6.71000004,12,across,3,3,1,3,5,landmark4B,1,correct,hub,hub,0,correctNonSP,71.53575871,0.276284779,27.628477899999996,12,0.22618301600000001,-0.228271537,-0.146433122,0.9568520079999999,0.627959727,0.10825676599999999,-0.22887423,-0.15249449699999998,0.9568520079999999,0.627959727,0.34410926700000005,-0.22766884399999998,-0.140371747,0.9568520079999999,0.627959727,o,e,0.10831304975000002,-0.1877556715,-0.1646490725,0.889629545,0.922919382
244,38,4,9,5,3,cue5,213.35934,33.35933995,correct,1.815870535,42.8,-1.818007538,2202.7729999999997,2220.417,17.64400006,2194.596,2202.7729999999997,DOWN_SELECTION,213.35934,8.17699981,12,within,1,2,1,3,3,landmark5B,1,correct,hub,hub,1,correctSP,44.61800754,0.0,0.0,5,0.08632594099999999,-0.324178625,-0.10240293199999999,0.9154722890000001,0.8572163629999999,0.018833399,-0.325464027,-0.06366426,0.9154722890000001,0.8572163629999999,0.153818483,-0.322893222,-0.141141603,0.9154722890000001,0.8572163629999999,e,c,0.05170505624999999,0.002774993,-0.0669740275,0.9139948170000001,0.8702035229999999
245,39,4,10,3,8,cue22,-38.01013454,141.9898655,correct,0.633317294,41.9,0.8131143190000001,2231.323,2262.843,31.51999998,2227.363,2231.323,DOWN_SELECTION,141.9898655,3.96000004,12,across,3,2,2,1,7,landmark8B,1,correct,hub,hub,1,correctSP,41.08688568,0.019790118,1.979011808,3,-0.029658091,-0.0068047490000000006,-0.08142959599999999,0.928255547,0.765720062,-0.06420809400000001,0.005275566,-0.045091075999999994,0.928255547,0.765720062,0.004891912,-0.018885064,-0.11776811599999999,0.928255547,0.765720062,c,h,0.0655421535,-0.191296561,-0.09740997850000001,0.860719215,0.763942424
246,40,5,1,8,2,cue9,-10.21847865,169.7815213,tooLong,1.163046187,84.3,18.21657772,2297.863,2354.493,56.62999988,2288.783,2297.863,DOWN_SELECTION,169.7815213,9.08000016,12,across,3,3,1,3,2,landmark1B,1,correct,notHub,withinComm,0,correctNonSP,66.08342228,0.275660326,27.56603259,7,0.14109476,-0.034121749,-0.119621384,0.927763454,0.673118115,0.14785025699999998,-0.014500798999999998,-0.087839634,0.927763454,0.673118115,0.13433926300000001,-0.053742699000000005,-0.151403133,0.927763454,0.673118115,h,b,0.18007857,-0.16735548150000001,-0.2564572075,0.900768224,0.7864476779999999
247,41,5,2,2,4,cue4,76.50304961,256.5030496,correct,2.26984253,41.8,-2.269807856,2365.563,2392.123,26.55999994,2361.437,2365.563,UP_SELECTION,256.5030496,4.12600016,12,within,1,2,1,3,4,landmark6B,1,correct,notHub,inbetween,1,correctSP,44.06980786,0.0,0.0,2,0.04281573599999999,-0.1097272,0.132630294,0.8690838670000001,0.8327201890000001,0.053490317999999995,-0.082426957,0.155839705,0.8690838670000001,0.8327201890000001,0.032141155,-0.137027443,0.109420882,0.8690838670000001,0.8327201890000001,b,d,0.17847466099999998,-0.055161051,-0.0665148355,0.94365199,0.809006518
248,42,5,3,4,1,cue10,-85.98465399,94.01534601,correct,0.140253845,45.1,0.140257723,2402.2329999999997,2424.0429999999997,21.80999994,2399.084,2402.2329999999997,UP_SELECTION,94.01534601,3.14899993,12,within,1,2,1,3,1,landmark11B,1,correct,notHub,withinComm,1,correctSP,44.95974228,0.003119629,0.311962915,4,-0.05941339599999999,-0.017743993,0.08575052400000001,0.889143013,0.8085418320000001,-0.144367207,-0.038491851,0.035351472,0.889143013,0.8085418320000001,0.025540413999999997,0.0030038659999999996,0.136149576,0.889143013,0.8085418320000001,d,a,0.2214466505,-0.09837564650000001,-0.11919613,0.94009784,0.895449223
249,43,5,4,1,11,cue14,111.4330207,-68.56697934,correct,0.635991614,71.2,6.231512658,2435.9429999999998,2474.953,39.00999999,2431.014,2435.9429999999998,DOWN_SELECTION,111.4330207,4.9289999,12,across,3,3,3,2,7,landmark8B,1,correct,hub,hub,1,correctSP,64.96848734,0.095915927,9.591592652000001,1,0.049049420999999996,-0.09863220199999999,-0.08142959599999999,0.8393155959999999,0.613180205,0.000826942,-0.115259078,-0.045091075999999994,0.8393155959999999,0.613180205,0.097271901,-0.08200532599999999,-0.11776811599999999,0.8393155959999999,0.613180205,a,k,0.23485920825,-0.1369103145,-0.0897712015,0.875633146,0.839855218
250,44,5,5,11,13,cue20,203.57852830000002,23.57852826,correct,0.7920002290000001,45.1,-0.7924555240000001,2485.784,2503.054,17.26999998,2481.9339999999997,2485.784,UP_SELECTION,23.57852826,3.85000014,12,within,1,2,3,2,3,landmark5B,1,correct,hub,hub,1,correctSP,45.89245552,0.0,0.0,7,-0.029658091,-0.034121749,-0.10240293199999999,0.928255547,0.765720062,-0.06420809400000001,-0.014500798999999998,-0.06366426,0.928255547,0.765720062,0.004891912,-0.053742699000000005,-0.141141603,0.928255547,0.765720062,k,m,-0.01178455125,-0.182975922,-0.0092950345,0.915352209,0.70099949
251,45,5,6,13,9,cue21,89.14108018,269.1410802,correct,0.723715929,73.0,0.72370456,2514.026,2567.127,53.10100007,2510.0229999999997,2514.026,DOWN_SELECTION,89.14108018,4.00300002,12,across,2,3,2,1,8,landmark2B,1,correct,notHub,withinComm,1,correctSP,72.27629544,0.010013028,1.001302787,3,0.113806227,-0.0068047490000000006,-0.030348956,0.944249454,0.7268948909999999,0.07582534099999999,0.005275566,-0.047902067,0.944249454,0.7268948909999999,0.151787113,-0.018885064,-0.012795843999999999,0.944249454,0.7268948909999999,m,i,0.1259571485,-0.15258181250000002,-0.131275898,0.921388993,0.820195867
252,47,5,8,14,10,cue3,-23.34783805,156.652162,tooLong,0.274573073,131.3,40.95916715,2668.224,2776.928,108.704,2665.2140000000004,2668.224,DOWN_SELECTION,156.652162,3.00999999,12,across,2,4,2,1,9,landmark3B,1,correct,notHub,withinComm,0,correctNonSP,90.34083285,0.453384874,45.33848743,11,0.159398898,-0.066469873,-0.218059846,0.913171218,0.624102401,0.110828544,-0.096232877,-0.207143717,0.913171218,0.624102401,0.207969252,-0.036706868999999996,-0.228975975,0.913171218,0.624102401,n,j,0.053577453750000004,0.024725359999999995,-0.105357983,0.8745001590000001,0.879028255
253,48,5,9,10,7,cue7,203.359465,23.35946499,incorrect,4.322720069,56.3,4.32472006,2787.094,2813.954,26.859999900000002,2783.914,2787.094,DOWN_SELECTION,23.35946499,3.18000007,12,within,1,2,2,1,6,landmark15B,1,correct,notHub,inbetween,0,correctSP,51.97527994,0.083207249,8.320724900000002,9,0.134569619,-0.037932897,-0.094998772,0.932525323,0.637700025,-0.001054474,-0.055996005999999994,-0.078409496,0.932525323,0.637700025,0.270193712,-0.019869788,-0.111588047,0.932525323,0.637700025,j,g,0.02025881675,-0.043625328000000005,-0.0775736615,0.926307042,0.8876700999999999
254,49,5,10,7,13,cue20,29.78999664,209.7899966,correct,0.859467422,52.8,1.80700168,2833.3140000000003,2880.867,47.55299997,2827.437,2833.3140000000003,DOWN_SELECTION,209.7899966,5.87700009,12,across,3,3,3,2,3,landmark5B,1,correct,hub,hub,1,correctSP,50.99299832,0.03543627,3.543627046,6,0.04005064,-0.087652915,-0.10240293199999999,0.931833568,0.825790107,-0.027670713,-0.122545565,-0.06366426,0.931833568,0.825790107,0.10777199300000001,-0.052760265,-0.141141603,0.931833568,0.825790107,g,m,0.10241269375,-0.019356759,-0.0092950345,0.9098529609999999,0.8427667959999999
255,50,6,1,13,10,cue3,89.14108018,269.1410802,correct,0.917534057,75.4,-0.764380976,2929.127,2994.258,65.13100005,2924.6209999999996,2929.127,UP_SELECTION,89.14108018,4.50600004,12,across,3,3,2,1,9,landmark3B,1,correct,notHub,withinComm,1,correctSP,76.16438098,0.0,0.0,3,0.046975209000000004,-0.0068047490000000006,-0.218059846,0.923530838,0.708810268,-0.006276014,0.005275566,-0.207143717,0.923530838,0.708810268,0.10022643199999999,-0.018885064,-0.228975975,0.923530838,0.708810268,m,j,0.08800589325,-0.15258181250000002,-0.105357983,0.912689112,0.884844234
256,51,6,2,10,1,cue10,203.359465,23.35946499,correct,0.642736709,59.8,4.6011872060000005,3003.9509999999996,3056.897,52.94600009,3001.238,3003.9509999999996,DOWN_SELECTION,23.35946499,2.71299983,12,across,2,2,1,3,1,landmark11B,1,correct,notHub,withinComm,1,correctSP,55.19881279,0.083356633,8.335663347,9,0.115231628,-0.037932897,0.08575052400000001,0.882846949,0.664948352,0.10193804,-0.055996005999999994,0.035351472,0.882846949,0.664948352,0.128525217,-0.019869788,0.136149576,0.882846949,0.664948352,j,a,0.11570345200000001,-0.043625328000000005,-0.11919613,0.960462358,0.636189982
257,53,6,4,4,15,cue15,-85.98465399,94.01534601,correct,0.775393309,64.5,0.19897259,3134.4179999999997,3172.408,37.99000001,3130.671,3134.4179999999997,UP_SELECTION,-85.98465399,3.74699998,12,across,2,3,3,2,12,landmark18B,1,correct,notHub,withinComm,1,correctSP,64.30102741,0.003094392,0.309439208,4,0.029762556000000003,-0.017743993,-0.184675879,0.925818303,0.77777223,0.024761727,-0.038491851,-0.15620061,0.925818303,0.77777223,0.034763384,0.0030038659999999996,-0.21315114699999999,0.925818303,0.77777223,d,o,0.08016872774999999,-0.09837564650000001,-0.031732083,0.887284642,0.913346463
258,54,6,5,15,7,cue7,-43.64169504,136.358305,correct,1.506164726,45.4,1.506088939,3189.758,3215.4179999999997,25.65999984,3179.3979999999997,3189.758,UP_SELECTION,136.358305,10.36000014,12,across,2,2,2,1,6,landmark15B,1,correct,notHub,inbetween,1,correctSP,43.89391106,0.034312023999999997,3.43120242,12,0.257429786,-0.228271537,-0.094998772,0.8930605209999999,0.5736922870000001,0.164039238,-0.22887423,-0.078409496,0.8930605209999999,0.5736922870000001,0.350820334,-0.22766884399999998,-0.111588047,0.8930605209999999,0.5736922870000001,o,g,-0.033163889749999995,-0.1877556715,-0.0775736615,0.8984659759999999,0.9106992070000001
259,55,6,6,7,13,cue20,29.78999664,209.7899966,correct,0.46005459299999996,53.4,2.40700168,3227.738,3267.1679999999997,39.42999983,3222.3779999999997,3227.738,DOWN_SELECTION,209.7899966,5.36000013,12,across,3,3,3,2,3,landmark5B,1,correct,hub,hub,1,correctSP,50.99299832,0.047202592,4.720259172,6,0.04005064,-0.087652915,-0.10240293199999999,0.931833568,0.825790107,-0.027670713,-0.122545565,-0.06366426,0.931833568,0.825790107,0.10777199300000001,-0.052760265,-0.141141603,0.931833568,0.825790107,g,m,0.10241269375,-0.019356759,-0.0092950345,0.9098529609999999,0.8427667959999999
260,56,6,7,13,11,cue14,89.14108018,269.1410802,correct,1.889980491,44.0,-1.892455524,3278.538,3301.6420000000003,23.10400009,3274.178,3278.538,DOWN_SELECTION,89.14108018,4.36000014,12,within,1,2,3,2,7,landmark8B,1,correct,hub,hub,1,correctSP,45.89245552,0.0,0.0,3,-0.029658091,-0.0068047490000000006,-0.08142959599999999,0.928255547,0.765720062,-0.06420809400000001,0.005275566,-0.045091075999999994,0.928255547,0.765720062,0.004891912,-0.018885064,-0.11776811599999999,0.928255547,0.765720062,m,k,-0.01178455125,-0.15258181250000002,-0.0897712015,0.915352209,0.70099949
261,57,6,8,11,5,cue17,203.57852830000002,23.57852826,tooLong,0.464504498,55.9,9.425756002,3313.478,3349.587,36.10899997,3308.6079999999997,3313.478,DOWN_SELECTION,23.57852826,4.87000012,12,across,3,2,1,3,5,landmark4B,1,correct,hub,hub,0,correctSP,46.474244,0.20281676899999998,20.28167688,7,0.236745585,-0.034121749,-0.146433122,0.923145232,0.462799817,0.261733131,-0.014500798999999998,-0.15249449699999998,0.923145232,0.462799817,0.211758038,-0.053742699000000005,-0.140371747,0.923145232,0.462799817,k,e,0.0696292365,-0.182975922,-0.1646490725,0.867555138,0.843353185
262,58,6,9,5,3,cue5,213.35934,33.35933995,correct,1.117569423,43.5,-1.118007538,3365.848,3390.158,24.30999994,3356.538,3365.848,DOWN_SELECTION,213.35934,9.30999994,12,within,1,2,1,3,3,landmark5B,1,correct,hub,hub,1,correctSP,44.61800754,0.0,0.0,5,0.08632594099999999,-0.324178625,-0.10240293199999999,0.9154722890000001,0.8572163629999999,0.018833399,-0.325464027,-0.06366426,0.9154722890000001,0.8572163629999999,0.153818483,-0.322893222,-0.141141603,0.9154722890000001,0.8572163629999999,e,c,0.05170505624999999,0.002774993,-0.0669740275,0.9139948170000001,0.8702035229999999
263,59,6,10,3,9,cue21,-38.01013454,141.9898655,correct,0.10167973599999999,73.1,3.798042995,3404.6620000000003,3447.3779999999997,42.71599984,3397.1479999999997,3404.6620000000003,DOWN_SELECTION,141.9898655,7.51400018,12,across,3,3,2,1,8,landmark2B,1,correct,notHub,withinComm,1,correctSP,69.30195701,0.054804267999999996,5.480426757,3,0.113806227,-0.0068047490000000006,-0.030348956,0.944249454,0.7268948909999999,0.07582534099999999,0.005275566,-0.047902067,0.944249454,0.7268948909999999,0.151787113,-0.018885064,-0.012795843999999999,0.944249454,0.7268948909999999,c,i,-0.0009155435000000045,-0.191296561,-0.131275898,0.9630706490000001,0.8418854290000001
264,60,7,1,9,2,cue9,223.6520482,43.65204819,correct,0.30078509600000003,94.5,0.201506396,3487.558,3542.9790000000003,55.42100000000001,3473.881,3487.558,DOWN_SELECTION,43.65204819,13.67700005,12,across,3,4,1,3,2,landmark1B,1,correct,notHub,withinComm,1,correctSP,94.2984936,0.002136899,0.213689942,8,0.097916134,-0.22889809100000003,-0.119621384,0.933264387,0.8210064140000001,0.102525113,-0.22439792600000003,-0.087839634,0.933264387,0.8210064140000001,0.093307154,-0.23339825600000003,-0.151403133,0.933264387,0.8210064140000001,i,b,0.119743791,-0.05883211049999999,-0.2564572075,0.929151719,0.8567251459999999
265,61,7,2,2,8,cue22,76.50304961,256.5030496,correct,0.163241505,66.1,0.016577721,3560.998,3594.402,33.40400005,3549.938,3560.998,DOWN_SELECTION,256.5030496,11.05999994,12,across,3,3,2,1,7,landmark8B,1,correct,hub,hub,1,correctSP,66.08342228,0.000250861,0.025086051,2,0.14109476,-0.1097272,-0.08142959599999999,0.927763454,0.673118115,0.14785025699999998,-0.082426957,-0.045091075999999994,0.927763454,0.673118115,0.13433926300000001,-0.137027443,-0.11776811599999999,0.927763454,0.673118115,b,h,0.18007857000000002,-0.055161051,-0.09740997850000001,0.900768224,0.7864476779999999
266,62,7,3,8,6,cue2,-10.21847865,169.7815213,correct,0.8555392890000001,38.7,-0.855838433,3606.248,3647.658,41.40999985,3601.349,3606.248,DOWN_SELECTION,-10.21847865,4.89900016,12,within,1,2,2,1,5,landmark4B,1,correct,hub,hub,1,correctSP,39.55583843,0.0,0.0,7,0.236745585,-0.034121749,-0.146433122,0.923145232,0.462799817,0.261733131,-0.014500798999999998,-0.15249449699999998,0.923145232,0.462799817,0.211758038,-0.053742699000000005,-0.140371747,0.923145232,0.462799817,h,f,0.13373461599999997,-0.16735548150000001,-0.0156825375,0.913704293,0.9767970090000001
267,63,7,4,6,14,cue6,76.99190909999999,256.9919091,correct,2.163680576,75.0,1.289873437,3661.478,3723.5490000000004,62.07099986,3654.651,3661.478,DOWN_SELECTION,256.9919091,6.82700014,12,across,3,3,3,2,11,landmark12B,1,correct,notHub,withinComm,1,correctSP,73.71012656,0.01749927,1.749927042,5,0.19091264600000002,-0.324178625,-0.062064355999999994,0.903836546,0.654733317,0.145641417,-0.325464027,-0.045318248,0.903836546,0.654733317,0.23618387600000001,-0.322893222,-0.07881046400000001,0.903836546,0.654733317,f,n,0.06329427850000001,-0.183169274,0.026739160999999997,0.9006202209999999,0.982812102
268,64,7,5,14,12,cue13,-23.34783805,156.652162,correct,0.7481625709999999,47.8,0.7480686740000001,3733.829,3758.039,24.21000003,3730.559,3733.829,DOWN_SELECTION,-23.34783805,3.26999998,12,within,1,2,3,2,10,landmark17B,1,correct,notHub,inbetween,1,correctSP,47.05193133,0.015898788,1.5898787840000002,11,0.041523061,-0.066469873,-0.344393744,0.9094765290000001,0.63360774,0.030641428999999998,-0.096232877,-0.27196009,0.9094765290000001,0.63360774,0.052404692,-0.036706868999999996,-0.41682739700000004,0.9094765290000001,0.63360774,n,l,0.06720515925,0.024725359999999995,-0.0403280485,0.913143072,0.8132825140000001
269,65,7,6,12,10,cue3,145.579687,-34.42031302,tooLong,1.1262308559999998,85.3,17.24757037,3770.8790000000004,3831.039,60.15999984,3765.0190000000002,3770.8790000000004,UP_SELECTION,145.579687,5.86000014,12,across,2,3,2,1,9,landmark3B,1,correct,notHub,withinComm,0,correctSP,68.05242963,0.253445328,25.34453282,10,0.048671183,-0.003722654,-0.218059846,0.873418479,0.730898732,-0.019878768999999998,-0.030261998999999998,-0.207143717,0.873418479,0.730898732,0.117221135,0.022816691,-0.228975975,0.873418479,0.730898732,l,j,-0.0269701005,-0.003203631499999998,-0.105357983,0.9376918879999999,0.844342047
